Monitoring Location ID,Monitoring Location Name,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Location Type,Activity Start Date,Result Status,Characteristic Name,Method Speciation,Sample Fraction,Result Value,Result Unit
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.65,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.33,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.63,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.63,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.62,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.29,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.44,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.31,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.6,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.29,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.32,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.34,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.34,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.3,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.83,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Depth, Secchi disk depth",,,0.2,m
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Depth, Secchi disk depth",,,0.2,m
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.79,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.68,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.67,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.68,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.66,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.68,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.66,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.63,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.32,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.32,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.6,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.38,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.36,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.34,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.35,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.54,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.5,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Turbidity,,Total,58.5,NTU
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Total,0.077,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Nitrogen,as N,Dissolved,0.462,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Nitrogen,as N,Total,0.777,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Dissolved,0.016,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Total dissolved solids,,Total,1250,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,pH,,,8.54,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.35,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,Lake,04-18-2019,Accepted,"Temperature, water",,,10.3,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Turbidity,,Total,49.3,NTU
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,,ug/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Dissolved,0.0167,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,7.933,ug/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Total,0.063,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Total dissolved solids,,Total,1230,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Nitrogen,as N,Total,0.773,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Nitrogen,as N,Dissolved,0.441,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.35,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Depth, Secchi disk depth",,,0.2,m
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Depth, Secchi disk depth",,,0.2,m
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.12,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.13,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.1,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.27,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.26,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.25,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.88,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.43,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.96,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.04,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.34,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.34,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.08,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.24,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.09,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.02,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.96,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.61,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.93,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.54,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.45,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.96,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.74,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.64,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.62,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.31,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.09,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.24,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.24,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.04,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.13,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.94,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.3,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.13,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.13,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.3,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.97,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.35,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.06,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.04,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.04,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.72,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.01,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.13,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,11.13,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.96,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,"Temperature, water",,,10.43,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Turbidity,,Total,54.4,NTU
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Nitrogen,as N,Dissolved,0.426,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Total dissolved solids,,Total,1230,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Nitrogen,as N,Total,0.703,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Dissolved,0.016,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Total,0.074,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Nitrogen,as N,Dissolved,0.55,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Chlorophyll a, corrected for pheophytin",,Total,8.067,ug/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Turbidity,,Total,51.1,NTU
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Total,0.08,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Dissolved,0.02,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Chlorophyll a, uncorrected for pheophytin",,Total,9.467,ug/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Nitrogen,as N,Total,0.883,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Total dissolved solids,,Total,1000,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Total dissolved solids,,Total,1230,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Turbidity,,Total,63.5,NTU
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Total,0.073,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Nitrogen,as N,Total,0.8,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Nitrogen,as N,Dissolved,0.398,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Phosphate-phosphorus,as P,Dissolved,0.0183,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.86,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.86,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.87,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.88,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Depth, Secchi disk depth",,,0,m
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,12.85,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.95,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9.01,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.9,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.91,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,11.8,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,11.5,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,11.37,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,11.04,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.44,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.46,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Depth, Secchi disk depth",,,0.2,m
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,14.28,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.41,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,13.37,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.92,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,12.96,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,9,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,12.32,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,Dissolved oxygen (DO),,,8.92,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,pH,,,8.45,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,Lake,04-18-2019,Accepted,"Temperature, water",,,11.3,deg C
